Investment choice name,Date,Currency,NAV / unit
MIL Allianz Income and Growth Fund,2017-11-30,USD,1.1330
MIL Allianz Income and Growth Fund,2017-12-01,USD,1.1350
MIL Allianz Income and Growth Fund,2017-12-04,USD,1.1350
MIL Allianz Income and Growth Fund,2017-12-05,USD,1.1290
MIL Allianz Income and Growth Fund,2017-12-06,USD,1.1270
MIL Allianz Income and Growth Fund,2017-12-07,USD,1.1270
MIL Allianz Income and Growth Fund,2017-12-08,USD,1.1310
MIL Allianz Income and Growth Fund,2017-12-11,USD,1.1330
MIL Allianz Income and Growth Fund,2017-12-12,USD,1.1350
MIL Allianz Income and Growth Fund,2017-12-13,USD,1.1360
MIL Allianz Income and Growth Fund,2017-12-14,USD,1.1360
MIL Allianz Income and Growth Fund,2017-12-15,USD,1.1340
MIL Allianz Income and Growth Fund,2017-12-18,USD,1.1400
MIL Allianz Income and Growth Fund,2017-12-19,USD,1.1410
MIL Allianz Income and Growth Fund,2017-12-20,USD,1.1400
MIL Allianz Income and Growth Fund,2017-12-21,USD,1.1410
MIL Allianz Income and Growth Fund,2017-12-22,USD,1.1410
MIL Allianz Income and Growth Fund,2017-12-27,USD,1.1410
MIL Allianz Income and Growth Fund,2017-12-28,USD,1.1410
MIL Allianz Income and Growth Fund,2017-12-29,USD,1.1420
MIL Allianz Income and Growth Fund,2018-01-02,USD,1.1430
MIL Allianz Income and Growth Fund,2018-01-03,USD,1.1490
MIL Allianz Income and Growth Fund,2018-01-04,USD,1.1540
MIL Allianz Income and Growth Fund,2018-01-05,USD,1.1580
MIL Allianz Income and Growth Fund,2018-01-08,USD,1.1610
MIL Allianz Income and Growth Fund,2018-01-09,USD,1.1640
MIL Allianz Income and Growth Fund,2018-01-10,USD,1.1620
MIL Allianz Income and Growth Fund,2018-01-11,USD,1.1640
MIL Allianz Income and Growth Fund,2018-01-12,USD,1.1700
MIL Allianz Income and Growth Fund,2018-01-15,USD,1.1700
MIL Allianz Income and Growth Fund,2018-01-16,USD,1.1750
MIL Allianz Income and Growth Fund,2018-01-17,USD,1.1700
MIL Allianz Income and Growth Fund,2018-01-18,USD,1.1740
MIL Allianz Income and Growth Fund,2018-01-19,USD,1.1750
MIL Allianz Income and Growth Fund,2018-01-22,USD,1.1770
MIL Allianz Income and Growth Fund,2018-01-23,USD,1.1820
MIL Allianz Income and Growth Fund,2018-01-24,USD,1.1870
MIL Allianz Income and Growth Fund,2018-01-25,USD,1.1820
MIL Allianz Income and Growth Fund,2018-01-26,USD,1.1840
MIL Allianz Income and Growth Fund,2018-01-29,USD,1.1900
MIL Allianz Income and Growth Fund,2018-01-30,USD,1.1810
MIL Allianz Income and Growth Fund,2018-01-31,USD,1.1800
MIL Allianz Income and Growth Fund,2018-02-01,USD,1.1780
MIL Allianz Income and Growth Fund,2018-02-02,USD,1.1720
MIL Allianz Income and Growth Fund,2018-02-05,USD,1.1590
MIL Allianz Income and Growth Fund,2018-02-06,USD,1.1400
MIL Allianz Income and Growth Fund,2018-02-07,USD,1.1490
MIL Allianz Income and Growth Fund,2018-02-08,USD,1.1430
MIL Allianz Income and Growth Fund,2018-02-09,USD,1.1250
MIL Allianz Income and Growth Fund,2018-02-12,USD,1.1270
MIL Allianz Income and Growth Fund,2018-02-13,USD,1.1310
MIL Allianz Income and Growth Fund,2018-02-14,USD,1.1340
MIL Allianz Income and Growth Fund,2018-02-15,USD,1.1460
MIL Allianz Income and Growth Fund,2018-02-20,USD,1.1520
MIL Allianz Income and Growth Fund,2018-02-21,USD,1.1530
MIL Allianz Income and Growth Fund,2018-02-22,USD,1.1490
MIL Allianz Income and Growth Fund,2018-02-23,USD,1.1520
MIL Allianz Income and Growth Fund,2018-02-26,USD,1.1620
MIL Allianz Income and Growth Fund,2018-02-27,USD,1.1660
MIL Allianz Income and Growth Fund,2018-02-28,USD,1.1610
MIL Allianz Income and Growth Fund,2018-03-01,USD,1.1510
