Investment choice name,Date,Currency,NAV / unit
MIL Schroder Emerging Markets Fund #,2022-03-16,USD,1.1000
MIL Schroder Emerging Markets Fund #,2022-03-17,USD,1.1220
MIL Schroder Emerging Markets Fund #,2022-03-18,USD,1.1340
MIL Schroder Emerging Markets Fund #,2022-03-21,USD,1.1330
MIL Schroder Emerging Markets Fund #,2022-03-22,USD,1.1520
MIL Schroder Emerging Markets Fund #,2022-03-23,USD,1.1460
MIL Schroder Emerging Markets Fund #,2022-03-24,USD,1.1480
MIL Schroder Emerging Markets Fund #,2022-03-25,USD,1.1420
MIL Schroder Emerging Markets Fund #,2022-03-28,USD,1.1410
MIL Schroder Emerging Markets Fund #,2022-03-29,USD,1.1590
MIL Schroder Emerging Markets Fund #,2022-03-30,USD,1.1640
MIL Schroder Emerging Markets Fund #,2022-03-31,USD,1.1560
MIL Schroder Emerging Markets Fund #,2022-04-01,USD,1.1620
MIL Schroder Emerging Markets Fund #,2022-04-04,USD,1.1690
MIL Schroder Emerging Markets Fund #,2022-04-06,USD,1.1450
MIL Schroder Emerging Markets Fund #,2022-04-07,USD,1.1310
MIL Schroder Emerging Markets Fund #,2022-04-08,USD,1.1270
MIL Schroder Emerging Markets Fund #,2022-04-11,USD,1.1140
MIL Schroder Emerging Markets Fund #,2022-04-12,USD,1.1180
MIL Schroder Emerging Markets Fund #,2022-04-13,USD,1.1150
MIL Schroder Emerging Markets Fund #,2022-04-14,USD,1.1140
