Investment choice name,Date,Currency,NAV / unit
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-04-18,USD,1.0550
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-04-23,USD,1.0600
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-04-24,USD,1.0650
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-04-25,USD,1.0630
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-04-26,USD,1.0600
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-04-29,USD,1.0680
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-04-30,USD,1.0680
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-05-02,USD,1.0610
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-05-03,USD,1.0690
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-05-06,USD,1.0630
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-05-07,USD,1.0650
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-05-08,USD,1.0580
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-05-09,USD,1.0580
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-05-10,USD,1.0520
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-05-14,USD,1.0310
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-05-15,USD,1.0340
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-05-16,USD,1.0460
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-05-17,USD,1.0400
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-05-20,USD,1.0320
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-05-21,USD,1.0380
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-05-22,USD,1.0400
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-05-23,USD,1.0230
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-05-24,USD,1.0270
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-05-27,USD,1.0270
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-05-28,USD,1.0300
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-05-29,USD,1.0130
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-05-30,USD,1.0130
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-05-31,USD,1.0040
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-06-03,USD,1.0070
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-06-04,USD,1.0200
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-06-05,USD,1.0300
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-06-06,USD,1.0290
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-06-10,USD,1.0290
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-06-11,USD,1.0520
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-06-12,USD,1.0440
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-06-13,USD,1.0470
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-06-14,USD,1.0430
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-06-17,USD,1.0440
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-06-18,USD,1.0540
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-06-19,USD,1.0550
