Investment choice name,Date,Currency,NAV / unit
MIL US Small Cap Fund,2016-03-09,USD,0.9050
MIL US Small Cap Fund,2016-03-10,USD,0.9110
MIL US Small Cap Fund,2016-03-11,USD,0.9080
MIL US Small Cap Fund,2016-03-14,USD,0.9140
MIL US Small Cap Fund,2016-03-15,USD,0.9050
MIL US Small Cap Fund,2016-03-16,USD,0.9080
MIL US Small Cap Fund,2016-03-17,USD,0.9130
MIL US Small Cap Fund,2016-03-18,USD,0.9290
MIL US Small Cap Fund,2016-03-21,USD,0.9300
MIL US Small Cap Fund,2016-03-22,USD,0.9330
MIL US Small Cap Fund,2016-03-23,USD,0.9210
MIL US Small Cap Fund,2016-03-24,USD,0.9150
MIL US Small Cap Fund,2016-03-29,USD,0.9220
MIL US Small Cap Fund,2016-03-30,USD,0.9460
MIL US Small Cap Fund,2016-03-31,USD,0.9450
MIL US Small Cap Fund,2016-04-01,USD,0.9420
MIL US Small Cap Fund,2016-04-05,USD,0.9360
MIL US Small Cap Fund,2016-04-06,USD,0.9310
MIL US Small Cap Fund,2016-04-07,USD,0.9380
MIL US Small Cap Fund,2016-04-08,USD,0.9380
MIL US Small Cap Fund,2016-04-11,USD,0.9390
MIL US Small Cap Fund,2016-04-12,USD,0.9320
MIL US Small Cap Fund,2016-04-13,USD,0.9460
MIL US Small Cap Fund,2016-04-14,USD,0.9520
MIL US Small Cap Fund,2016-04-15,USD,0.9540
MIL US Small Cap Fund,2016-04-18,USD,0.9570
MIL US Small Cap Fund,2016-04-19,USD,0.9670
MIL US Small Cap Fund,2016-04-20,USD,0.9640
MIL US Small Cap Fund,2016-04-21,USD,0.9630
MIL US Small Cap Fund,2016-04-22,USD,0.9640
MIL US Small Cap Fund,2016-04-25,USD,0.9630
MIL US Small Cap Fund,2016-04-26,USD,0.9680
MIL US Small Cap Fund,2016-04-27,USD,0.9730
MIL US Small Cap Fund,2016-04-28,USD,0.9710
MIL US Small Cap Fund,2016-04-29,USD,0.9590
MIL US Small Cap Fund,2016-05-03,USD,0.9590
MIL US Small Cap Fund,2016-05-04,USD,0.9570
MIL US Small Cap Fund,2016-05-05,USD,0.9570
MIL US Small Cap Fund,2016-05-06,USD,0.9520
MIL US Small Cap Fund,2016-05-09,USD,0.9610
MIL US Small Cap Fund,2016-05-10,USD,0.9650
MIL US Small Cap Fund,2016-05-11,USD,0.9670
MIL US Small Cap Fund,2016-05-12,USD,0.9650
MIL US Small Cap Fund,2016-05-13,USD,0.9550
MIL US Small Cap Fund,2016-05-16,USD,0.9550
MIL US Small Cap Fund,2016-05-17,USD,0.9610
MIL US Small Cap Fund,2016-05-18,USD,0.9500
MIL US Small Cap Fund,2016-05-19,USD,0.9450
MIL US Small Cap Fund,2016-05-20,USD,0.9530
MIL US Small Cap Fund,2016-05-23,USD,0.9600
MIL US Small Cap Fund,2016-05-24,USD,0.9680
MIL US Small Cap Fund,2016-05-25,USD,0.9780
MIL US Small Cap Fund,2016-05-26,USD,0.9810
MIL US Small Cap Fund,2016-05-27,USD,0.9860
MIL US Small Cap Fund,2016-05-30,USD,0.9900
MIL US Small Cap Fund,2016-05-31,USD,0.9900
MIL US Small Cap Fund,2016-06-01,USD,0.9840
MIL US Small Cap Fund,2016-06-02,USD,0.9930
MIL US Small Cap Fund,2016-06-03,USD,0.9940
MIL US Small Cap Fund,2016-06-06,USD,1.0000
MIL US Small Cap Fund,2016-06-07,USD,1.0020
MIL US Small Cap Fund,2016-06-08,USD,1.0060
MIL US Small Cap Fund,2016-06-10,USD,1.0010
MIL US Small Cap Fund,2016-06-13,USD,0.9980
MIL US Small Cap Fund,2016-06-14,USD,0.9880
